customer_id,age,gender,region,employment_type,annual_income,account_tenure_years,avg_monthly_balance,monthly_salary_credit,monthly_spend,credit_card,credit_utilization_pct,overdraft_usage,overdraft_frequency,missed_payments,digital_logins_per_month,branch_visits_per_year,customer_support_calls,complaints_raised,satisfaction_score,churn_risk
CUST_0611,26,Female,Urban,Salaried,1077277,7,160458,40620,32433,No,57.1685375539515,No,1,0,15,4,3,No,5,Low
CUST_0612,44,Female,Urban,Salaried,1133921,0,113063,74900,122458,No,49.93283530725667,Yes,3,2,23,2,2,No,5,High
CUST_0613,19,Female,Urban,Salaried,793455,23,220609,109422,61051,Yes,64.33869037767545,No,0,1,15,4,3,No,8,Low
CUST_0614,22,Female,Urban,Self-Employed,631293,21,152484,41537,33725,Yes,18.726470845275987,No,1,1,17,4,2,Yes,8,Low
CUST_0615,46,Female,Urban,Student,506857,3,101206,101837,76598,Yes,36.49148792792742,No,1,1,12,3,0,No,1,Medium
CUST_0616,54,Male,Semi-Urban,Self-Employed,468727,11,48518,56998,74228,Yes,39.356934209696625,No,2,0,17,5,2,No,3,Medium
CUST_0617,55,Female,Urban,Salaried,1274255,23,183828,122595,50306,No,56.39117275221487,No,2,1,21,3,1,No,6,Low
CUST_0618,36,Female,Rural,Salaried,677399,2,0,59045,76015,Yes,25.16947006982414,No,3,1,21,5,1,No,6,High
CUST_0619,25,Female,Rural,Salaried,1219200,12,171671,44785,34367,Yes,67.8913451064586,No,1,0,20,6,2,Yes,1,Medium
CUST_0620,62,Male,Urban,Salaried,784589,19,32076,90617,42677,Yes,74.66038976294021,No,0,1,15,0,2,No,2,High
CUST_0621,18,Female,Semi-Urban,Self-Employed,613315,5,220182,56926,5000,No,20.278191309110404,No,1,3,23,3,0,Yes,10,High
CUST_0622,39,Male,Urban,Self-Employed,466972,10,132903,44756,21901,Yes,32.728177627660855,No,3,1,27,5,3,No,7,High
CUST_0623,34,Female,Rural,Self-Employed,644145,22,171529,55664,100190,No,31.701712292697692,Yes,2,1,13,6,1,No,1,Medium
CUST_0624,24,Male,Urban,Salaried,1346383,3,126559,68661,96035,Yes,100.0,Yes,0,3,22,4,2,No,10,High
CUST_0625,42,Female,Semi-Urban,Salaried,470526,19,0,110265,56644,Yes,34.25249736980283,Yes,2,0,12,4,2,Yes,5,Low
CUST_0626,62,Other,Semi-Urban,Salaried,1590861,15,51141,11977,96573,Yes,86.94063605390336,Yes,3,0,15,5,2,No,1,High
CUST_0627,21,Male,Urban,Salaried,555787,6,173791,70692,50998,Yes,13.33420012233476,No,1,0,16,3,1,No,6,Low
CUST_0628,53,Other,Urban,Salaried,1112482,21,133332,88747,48914,Yes,20.258725845890915,No,1,1,12,2,2,Yes,7,Low
CUST_0629,23,Male,Semi-Urban,Self-Employed,799162,10,214479,75803,56412,Yes,27.83488670379498,No,2,1,17,1,4,Yes,8,Low
CUST_0630,48,Female,Semi-Urban,Self-Employed,737804,23,152261,109295,51876,No,23.85776721383694,No,3,0,11,5,2,No,3,High
CUST_0631,36,Female,Urban,Salaried,405002,0,42663,67769,49620,No,38.30253164603753,No,2,0,18,3,5,Yes,3,Medium
CUST_0632,61,Female,Semi-Urban,Salaried,815562,6,56314,64463,83584,Yes,27.280544931962545,No,2,0,20,8,3,Yes,1,Medium
CUST_0633,56,Female,Urban,Salaried,444599,11,128233,87769,58753,Yes,24.51646018163566,No,1,0,20,2,2,No,3,Medium
CUST_0634,44,Female,Semi-Urban,Salaried,261448,6,0,72979,72812,No,73.9617999118332,No,0,0,19,5,2,No,5,High
CUST_0635,27,Male,Urban,Self-Employed,891859,22,253875,58287,80784,No,75.59484056282912,No,0,1,14,4,2,No,6,High
CUST_0636,43,Male,Rural,Salaried,627601,6,155339,85484,64704,Yes,68.73241245938289,No,1,0,15,4,5,No,3,Medium
CUST_0637,36,Female,Urban,Salaried,1439521,9,218162,50424,30743,No,58.0999738896082,No,2,1,19,7,2,No,4,Medium
CUST_0638,56,Female,Urban,Salaried,1200007,15,0,51664,21178,No,47.31857664448881,No,1,0,21,4,0,Yes,5,Low
CUST_0639,20,Female,Urban,Self-Employed,1444101,7,219565,54160,58719,No,32.57423273335228,Yes,0,0,11,7,7,No,5,Low
CUST_0640,62,Female,Urban,Salaried,611690,8,298519,110592,50718,Yes,21.171062381122702,No,3,0,28,3,4,No,9,High
CUST_0641,30,Male,Semi-Urban,Salaried,897648,8,14329,0,57184,Yes,54.07489258581718,No,3,1,16,6,1,No,8,High
CUST_0642,45,Female,Urban,Salaried,150000,1,181712,81867,54598,Yes,15.659240186330052,No,3,2,22,8,5,No,1,High
CUST_0643,37,Male,Rural,Self-Employed,751369,12,120088,71028,119589,No,20.151976770615168,No,1,1,16,6,0,No,2,Medium
CUST_0644,45,Female,Urban,Student,884474,12,0,19573,21744,No,73.82283140512024,No,1,0,17,4,3,No,5,High
CUST_0645,25,Male,Urban,Salaried,903916,22,159430,79291,5251,Yes,92.51622604305217,No,0,0,18,5,0,Yes,3,High
CUST_0646,58,Male,Urban,Self-Employed,835171,22,186688,84272,63309,No,54.83237845416202,No,1,0,22,3,4,No,7,Low
CUST_0647,56,Male,Urban,Student,873307,3,71909,87689,45589,No,72.66142880736611,No,0,1,12,1,2,No,6,High
CUST_0648,18,Male,Urban,Student,150000,24,213273,0,62901,No,38.853792063900414,No,1,1,27,1,4,No,2,Medium
CUST_0649,20,Female,Urban,Self-Employed,939677,23,0,110991,69597,No,11.558145347807894,No,3,0,19,3,0,No,8,High
CUST_0650,30,Male,Urban,Self-Employed,1019203,11,419,47867,87102,No,60.304290465464604,Yes,2,2,19,6,1,No,5,High
CUST_0651,45,Male,Urban,Salaried,1318308,16,130927,90597,17319,Yes,59.232233081751595,No,2,0,14,2,1,No,6,Low
CUST_0652,42,Male,Semi-Urban,Self-Employed,979058,1,122030,92232,41082,No,46.7917138470061,Yes,0,0,21,1,1,No,8,Low
CUST_0653,50,Male,Semi-Urban,Salaried,804242,12,62674,43699,65719,No,38.940613547372216,No,0,0,12,2,2,No,6,Low
CUST_0654,55,Male,Urban,Self-Employed,1236729,17,184767,89813,74261,Yes,69.05526446452745,No,1,0,21,5,4,No,10,Low
CUST_0655,23,Male,Urban,Salaried,150000,14,162471,58435,109836,Yes,20.35667416431314,Yes,0,0,18,3,4,No,3,Medium
CUST_0656,61,Female,Rural,Self-Employed,669768,7,188651,7858,78892,No,25.655485527733557,No,1,1,17,3,0,No,7,Low
CUST_0657,62,Female,Semi-Urban,Self-Employed,581966,14,110149,105032,53580,Yes,19.7973373309893,No,1,0,14,5,2,No,4,Medium
CUST_0658,49,Female,Semi-Urban,Salaried,837917,0,168206,46748,32739,No,47.12432406589568,Yes,1,0,18,2,3,No,6,Low
CUST_0659,62,Male,Urban,Self-Employed,150000,19,84347,44365,40892,Yes,17.802674697268543,Yes,1,0,20,3,1,No,6,Low
CUST_0660,64,Male,Semi-Urban,Salaried,1311872,9,284305,57908,40182,Yes,27.893945487118913,No,2,0,9,1,0,No,5,Low
CUST_0661,38,Female,Semi-Urban,Self-Employed,762566,11,54996,78167,71380,Yes,27.35611094432005,No,3,0,14,8,0,No,1,High
CUST_0662,33,Female,Semi-Urban,Salaried,961578,4,288423,68281,61424,Yes,38.48479169165105,No,1,1,19,6,0,No,8,Low
CUST_0663,38,Male,Rural,Salaried,928081,8,122791,86442,21908,No,7.815638839900579,No,0,0,15,4,2,No,10,Low
CUST_0664,28,Male,Urban,Student,1291871,22,9959,29815,44102,No,47.18012480093167,No,3,0,23,3,1,Yes,2,High
CUST_0665,54,Male,Urban,Salaried,198317,7,229446,47728,76938,Yes,76.18259126661694,No,1,2,14,2,1,Yes,4,High
CUST_0666,53,Male,Semi-Urban,Self-Employed,889312,15,130072,66520,63791,Yes,48.387284307919046,No,0,0,26,1,1,No,3,Medium
CUST_0667,52,Male,Rural,Salaried,1251162,13,188089,126936,69216,Yes,83.53302862003301,No,0,0,15,5,1,Yes,6,High
CUST_0668,36,Female,Urban,Salaried,815704,24,217908,66585,64573,Yes,78.34995464692312,No,1,0,21,6,4,No,1,High
CUST_0669,37,Female,Urban,Salaried,517055,12,147036,102556,95660,No,64.44337618119636,No,2,2,19,5,1,No,9,High
CUST_0670,35,Female,Urban,Salaried,638638,22,72620,71156,60901,Yes,46.86714606592214,No,0,0,16,0,1,Yes,5,Low
CUST_0671,64,Female,Urban,Salaried,712470,20,198057,55490,45349,Yes,45.56250970613599,No,3,0,17,7,1,No,5,High
CUST_0672,58,Female,Semi-Urban,Salaried,597632,12,120060,62598,32106,Yes,64.0949943090815,No,1,1,19,1,1,No,4,Medium
CUST_0673,31,Female,Semi-Urban,Salaried,796516,4,174868,64947,61240,Yes,35.20823476239919,Yes,3,1,20,3,3,No,4,High
CUST_0674,32,Female,Urban,Salaried,1377886,15,0,88109,5000,Yes,0.0,No,1,0,18,3,2,No,1,Medium
CUST_0675,48,Male,Urban,Student,640922,10,155758,111238,50392,Yes,57.300101352573996,No,0,1,10,1,2,Yes,9,Low
CUST_0676,18,Male,Urban,Student,679314,21,68913,80790,49854,No,16.723284251625717,No,2,0,19,3,3,No,9,Low
CUST_0677,20,Male,Urban,Salaried,1010923,4,252264,105612,20888,No,20.946469295240384,No,0,0,14,3,2,No,4,Medium
CUST_0678,33,Female,Semi-Urban,Self-Employed,788812,12,169846,41056,31793,No,45.0055986998947,No,1,1,13,4,1,Yes,10,Low
CUST_0679,40,Female,Rural,Salaried,384785,10,139188,57561,75241,Yes,42.62187806116326,No,0,0,11,5,3,No,10,Low
CUST_0680,28,Male,Rural,Self-Employed,828584,24,158904,48270,60767,Yes,9.69810984210924,No,0,1,19,2,0,No,4,Medium
CUST_0681,29,Female,Urban,Self-Employed,815387,18,40124,79433,57544,Yes,49.137289103328506,Yes,2,1,23,4,4,No,7,Low
CUST_0682,27,Male,Rural,Student,1191487,2,249860,59231,62658,No,69.1534915215262,No,1,1,18,3,3,No,4,Medium
CUST_0683,49,Female,Semi-Urban,Salaried,509746,14,279309,91893,57315,No,16.79146074335543,No,1,1,21,6,3,No,1,Medium
CUST_0684,33,Male,Semi-Urban,Self-Employed,1193811,6,151433,42069,86071,Yes,76.81208327121898,No,3,1,23,4,1,No,9,High
CUST_0685,25,Male,Urban,Salaried,815759,6,247232,71290,58085,Yes,5.995729371751402,No,1,0,20,1,2,No,2,Medium
CUST_0686,55,Female,Urban,Student,462220,5,74468,90605,18544,No,97.93310360927384,No,1,1,23,5,4,No,5,High
CUST_0687,29,Male,Urban,Salaried,391927,2,56230,8040,95753,No,34.71848923791292,Yes,0,0,18,5,3,No,4,Medium
CUST_0688,41,Male,Urban,Self-Employed,1527035,12,123273,133648,64258,No,48.64042492067228,No,2,1,11,5,1,No,8,Low
CUST_0689,45,Male,Urban,Self-Employed,794029,6,154795,61505,40268,No,0.0,Yes,3,1,23,7,0,No,6,High
CUST_0690,25,Female,Urban,Self-Employed,1177776,4,88481,9248,23664,No,43.446598338267286,No,1,1,26,5,1,No,7,Low
CUST_0691,45,Female,Urban,Salaried,252158,22,163021,74742,64897,Yes,50.712054442954795,No,4,0,24,5,0,No,2,High
CUST_0692,53,Male,Semi-Urban,Student,1773193,17,144511,71003,52070,No,42.84594739751264,No,0,1,21,3,5,No,4,Medium
CUST_0693,43,Female,Urban,Salaried,1162635,21,40135,67543,94353,No,30.92297307369066,No,0,2,12,4,2,No,4,High
CUST_0694,25,Female,Urban,Self-Employed,760595,7,161503,99735,46352,No,21.33588703680463,No,1,1,22,6,2,No,2,Medium
CUST_0695,45,Male,Rural,Salaried,742841,16,189082,92423,34065,Yes,73.26316548843278,Yes,1,1,18,5,2,Yes,10,High
CUST_0696,45,Male,Rural,Salaried,1107109,19,133717,78936,77394,Yes,45.770178374948756,No,3,1,13,4,0,No,4,High
CUST_0697,54,Male,Semi-Urban,Salaried,1087013,0,212211,83504,78132,Yes,83.51880941291931,Yes,0,0,15,3,1,No,9,High
CUST_0698,58,Male,Rural,Salaried,913885,13,22607,66869,59216,Yes,31.837941130126925,Yes,2,1,19,2,0,No,8,Low
CUST_0699,53,Female,Semi-Urban,Salaried,853807,16,157436,123264,71908,No,34.130132665694575,Yes,0,0,25,4,2,No,1,Medium
CUST_0700,44,Male,Rural,Salaried,1046373,9,26377,25624,54057,Yes,65.38985611490408,No,0,0,18,1,5,Yes,8,Low
CUST_0701,34,Female,Urban,Salaried,240403,11,30873,74189,60846,Yes,4.425625949910895,No,3,0,16,6,1,No,9,High
CUST_0702,26,Female,Urban,Self-Employed,720053,15,69525,71950,84124,No,14.663415996176926,No,2,0,18,7,1,No,8,Low
CUST_0703,50,Male,Urban,Self-Employed,273597,13,44635,94398,70632,Yes,72.43712428382909,No,4,0,15,3,3,No,10,High
CUST_0704,37,Female,Urban,Salaried,1061607,15,76160,44684,50768,Yes,15.701651769420131,Yes,2,0,18,1,1,No,1,Medium
CUST_0705,30,Male,Urban,Salaried,613465,7,102867,17689,88809,Yes,0.0,No,1,0,21,3,1,No,8,Low
CUST_0706,45,Other,Semi-Urban,Salaried,299947,22,186972,74704,5000,No,91.71317970182727,Yes,2,0,18,6,1,No,5,High
CUST_0707,46,Female,Semi-Urban,Salaried,572174,9,94307,78436,106301,Yes,10.154558803144866,No,2,1,25,5,2,No,9,Low
CUST_0708,30,Female,Semi-Urban,Self-Employed,902274,16,0,114687,12351,No,49.60298495820424,Yes,2,0,24,7,3,No,9,Low
CUST_0709,63,Female,Urban,Self-Employed,778170,17,211205,31889,39322,Yes,46.72712981810678,No,1,1,12,3,2,Yes,6,Low
CUST_0710,52,Male,Rural,Salaried,439395,19,53032,104640,53977,No,0.0,No,1,1,20,2,2,No,3,Medium
CUST_0711,23,Female,Semi-Urban,Salaried,253295,15,115302,141022,51337,Yes,38.31707442080478,No,2,0,12,1,3,No,7,Low
CUST_0712,35,Female,Urban,Salaried,875876,16,155722,58667,80160,Yes,56.21033123697774,No,1,2,20,4,2,No,3,High
CUST_0713,22,Female,Semi-Urban,Self-Employed,646731,15,135968,31271,28554,Yes,53.85773453797152,No,4,0,21,7,2,No,7,High
CUST_0714,64,Female,Urban,Student,759671,18,207534,57790,61519,Yes,67.58801709508754,Yes,2,1,22,4,4,No,8,Low
CUST_0715,42,Female,Urban,Salaried,794110,23,158320,70420,40544,Yes,35.31271712736415,No,2,1,15,4,1,No,5,Low
CUST_0716,19,Male,Rural,Salaried,1000522,23,51095,86913,62378,Yes,62.81261105230402,No,1,0,21,3,3,No,5,Low
CUST_0717,27,Male,Urban,Self-Employed,1146431,7,294284,52258,53380,Yes,27.766773297998203,Yes,1,0,19,4,4,No,4,Medium
CUST_0718,47,Female,Urban,Student,901278,5,135546,116655,57323,No,9.738314589680627,No,1,0,16,6,2,No,3,Medium
CUST_0719,62,Male,Rural,Salaried,737838,5,108212,36564,41251,Yes,12.556790607969184,Yes,1,0,17,4,3,No,8,Low
CUST_0720,22,Female,Semi-Urban,Salaried,858667,20,197114,17823,42248,Yes,8.447238620114632,No,3,1,11,5,2,No,6,High
CUST_0721,50,Female,Urban,Salaried,731267,8,139956,103201,62181,No,70.23964919727985,Yes,0,1,19,1,2,No,6,High
CUST_0722,18,Male,Urban,Salaried,275106,3,151938,1761,78592,No,7.135662273536084,No,2,0,21,5,3,No,2,Medium
CUST_0723,35,Male,Urban,Salaried,1232181,11,319374,63876,40043,Yes,51.85097101623258,No,0,0,20,4,3,No,4,Medium
CUST_0724,49,Female,Semi-Urban,Salaried,1166203,11,97990,163530,33280,Yes,38.35189514818917,Yes,0,0,21,3,4,No,5,Low
CUST_0725,64,Male,Urban,Salaried,1545916,22,94579,69638,70336,No,42.43378566373421,No,0,1,15,2,2,No,10,Low
CUST_0726,28,Female,Urban,Salaried,1648174,16,129326,36376,54187,Yes,79.0901823799925,No,0,0,15,4,1,No,5,High
CUST_0727,38,Male,Rural,Self-Employed,438392,14,205721,68278,75762,No,34.03931581961817,No,3,0,23,4,3,No,3,High
CUST_0728,43,Female,Semi-Urban,Salaried,732610,8,0,68475,32355,Yes,60.29003903874208,No,3,0,23,3,1,No,10,High
CUST_0729,42,Male,Urban,Salaried,1729038,6,0,74819,10514,No,45.939083784527796,No,2,1,24,6,1,No,5,Low
CUST_0730,39,Female,Semi-Urban,Salaried,835807,9,73030,89867,41674,Yes,41.199527359182554,No,3,1,20,6,1,No,5,High
CUST_0731,44,Male,Semi-Urban,Salaried,935473,15,0,38826,35841,No,100.0,Yes,1,0,13,7,3,No,2,High
CUST_0732,30,Female,Urban,Student,317604,11,86013,120626,53030,Yes,8.96645635711576,Yes,1,0,19,2,2,Yes,5,Low
CUST_0733,50,Male,Urban,Salaried,902601,24,160199,77353,39078,No,77.22829588593612,No,2,1,14,1,1,No,3,High
CUST_0734,51,Female,Rural,Salaried,1526179,6,48740,91803,73525,Yes,61.4101641372493,Yes,1,0,14,5,0,No,3,Medium
CUST_0735,58,Female,Urban,Self-Employed,1300319,17,5853,51155,47796,Yes,33.0118751342054,No,0,0,19,5,0,No,5,Low
CUST_0736,52,Male,Semi-Urban,Salaried,636505,14,125546,108591,58761,No,85.73296293604031,No,1,0,19,3,2,No,9,High
CUST_0737,18,Male,Urban,Student,711289,5,189003,62288,58940,Yes,0.0,No,1,0,17,2,1,No,2,Medium
CUST_0738,38,Male,Urban,Salaried,454184,11,0,78326,59873,No,31.955833567523207,Yes,0,0,12,5,2,No,9,Low
CUST_0739,23,Female,Urban,Salaried,552092,10,185618,42006,54396,Yes,14.787944893273096,No,2,0,18,6,2,Yes,3,Medium
CUST_0740,45,Female,Urban,Salaried,181425,19,185384,40092,67765,No,55.3020866217865,No,3,0,17,4,1,No,7,High
CUST_0741,34,Female,Urban,Salaried,820313,2,196326,90646,35108,Yes,17.17339747032056,Yes,2,0,21,3,5,No,1,Medium
CUST_0742,22,Male,Urban,Self-Employed,1378538,1,217478,56691,89985,No,55.82659866853298,No,5,0,23,3,0,No,1,High
CUST_0743,48,Male,Rural,Self-Employed,974401,5,296161,44385,49086,No,40.33908960446115,No,3,1,18,4,4,No,8,High
CUST_0744,22,Female,Rural,Salaried,1328183,23,91512,50704,22211,Yes,33.01615143359789,Yes,2,1,19,7,3,No,9,Low
CUST_0745,55,Female,Semi-Urban,Salaried,1225637,21,128765,90968,59701,No,54.71618115083277,No,5,1,19,7,3,Yes,3,High
CUST_0746,20,Other,Rural,Self-Employed,658617,24,86684,51128,33720,No,38.284459401548396,Yes,1,1,17,4,0,No,6,Low
CUST_0747,40,Male,Urban,Student,584172,4,120158,66470,71633,Yes,17.784128923524033,No,1,0,12,4,5,No,3,Medium
CUST_0748,54,Female,Rural,Salaried,597585,17,242629,70450,110240,No,100.0,No,0,1,23,4,2,Yes,6,High
CUST_0749,54,Male,Urban,Salaried,249028,15,12398,12479,35335,Yes,32.82082042427139,No,1,1,21,7,0,No,7,Low
CUST_0750,27,Male,Rural,Salaried,861315,7,51116,25866,63309,No,0.0,No,2,0,17,4,1,No,5,Low
CUST_0751,27,Female,Rural,Self-Employed,150000,24,230174,80088,11112,Yes,23.947532756965284,No,0,0,13,3,4,No,3,Medium
CUST_0752,36,Female,Semi-Urban,Salaried,1056995,19,201602,47889,66347,Yes,13.318082790681743,No,3,1,19,5,2,No,8,High
CUST_0753,34,Other,Rural,Salaried,875158,21,90949,101701,32857,Yes,65.6536404010129,No,2,1,18,2,5,No,5,Low
CUST_0754,38,Male,Semi-Urban,Self-Employed,1015003,10,188352,99004,39379,No,53.04131648978965,Yes,0,1,13,4,5,No,1,Medium
CUST_0755,31,Male,Urban,Salaried,1219955,9,147297,91575,27467,No,54.967820044758604,Yes,1,0,20,1,2,No,9,Low
CUST_0756,26,Female,Urban,Salaried,919578,23,240021,124593,73303,No,35.74943835406889,No,0,0,18,4,2,No,3,Medium
CUST_0757,63,Female,Semi-Urban,Salaried,1421050,24,125960,67507,80182,Yes,38.016243823576964,No,3,0,19,5,2,No,2,High
CUST_0758,18,Male,Urban,Salaried,1067681,11,202050,89466,55584,Yes,35.726722409808296,Yes,1,0,26,7,3,No,3,Medium
CUST_0759,62,Male,Semi-Urban,Salaried,585005,20,331360,52467,33389,No,42.970170396613256,Yes,2,0,13,2,2,No,7,Low
CUST_0760,30,Male,Rural,Salaried,766801,5,167847,143571,94738,No,65.88333588412088,No,0,0,12,2,0,Yes,10,Low
CUST_0761,21,Female,Urban,Salaried,150000,19,123946,129509,36239,Yes,53.40188531263366,No,2,0,20,2,1,No,8,Low
CUST_0762,18,Male,Semi-Urban,Salaried,534233,4,177795,70356,5000,Yes,57.50282074052167,No,3,0,19,5,2,No,2,High
CUST_0763,57,Male,Rural,Self-Employed,716651,22,90777,81597,66459,Yes,57.48897270623007,No,2,0,19,5,2,No,7,Low
CUST_0764,49,Male,Rural,Self-Employed,1041195,8,311037,110778,27380,Yes,67.11106093454345,No,0,0,19,6,1,No,5,Low
CUST_0765,51,Male,Rural,Salaried,587373,15,134405,65585,79715,No,52.20375103850637,No,0,2,21,4,5,No,9,High
CUST_0766,45,Male,Semi-Urban,Salaried,413807,21,98165,50301,45471,Yes,53.97120181697297,No,1,2,18,3,0,No,7,High
CUST_0767,48,Female,Rural,Salaried,189363,13,53144,96219,70092,No,74.72015602982891,Yes,2,0,15,4,2,No,1,High
CUST_0768,25,Male,Semi-Urban,Salaried,641253,21,207777,72353,90037,Yes,28.3738520499222,No,0,1,22,2,1,No,1,Medium
CUST_0769,56,Female,Urban,Salaried,1532798,7,189374,75489,24778,Yes,23.60643550121232,No,1,2,16,4,2,No,6,High
CUST_0770,43,Male,Urban,Self-Employed,944887,19,80211,44971,40851,No,15.351960020328601,No,3,0,11,6,1,No,9,High
CUST_0771,51,Female,Semi-Urban,Salaried,1178852,18,166116,18469,53108,No,49.5728640905064,Yes,0,0,23,4,3,No,1,Medium
CUST_0772,20,Female,Urban,Salaried,534981,13,0,77084,93438,Yes,0.0,No,1,0,20,3,3,No,3,Medium
CUST_0773,29,Female,Semi-Urban,Salaried,299292,6,134797,97148,38540,No,56.55385240149194,Yes,2,0,18,3,0,No,5,Low
CUST_0774,18,Female,Semi-Urban,Self-Employed,422622,4,156220,63225,40137,Yes,42.27017263748618,Yes,1,0,23,3,1,No,4,Medium
CUST_0775,61,Male,Urban,Salaried,816004,17,256586,113092,66953,No,73.36599249552643,No,2,0,21,4,1,No,1,High
CUST_0776,22,Male,Semi-Urban,Self-Employed,152054,1,58334,48882,40569,Yes,28.202067238375236,No,1,0,15,0,2,No,10,Low
CUST_0777,47,Female,Semi-Urban,Salaried,497693,10,17731,38358,58813,No,39.91704286456233,No,0,0,24,3,7,No,4,Medium
CUST_0778,47,Other,Urban,Self-Employed,644773,21,48365,67983,16211,Yes,73.05508333233422,No,0,0,14,3,2,No,4,High
CUST_0779,34,Female,Urban,Self-Employed,387676,7,13074,67522,110358,Yes,79.57839116945381,No,2,0,23,6,3,No,10,High
CUST_0780,64,Female,Urban,Salaried,150000,0,226932,93099,21307,No,27.9961908562045,No,0,0,27,6,3,No,4,Medium
CUST_0781,40,Female,Urban,Salaried,951378,21,243891,46751,46956,No,49.544530814679,No,0,1,11,4,1,Yes,3,Medium
CUST_0782,32,Male,Rural,Salaried,866055,11,145617,111042,54187,Yes,52.3604744421012,Yes,0,0,20,5,0,No,7,Low
CUST_0783,54,Male,Urban,Salaried,1122660,1,217703,129007,102817,Yes,54.341335140528706,No,1,0,21,6,1,No,1,Medium
CUST_0784,38,Female,Semi-Urban,Self-Employed,461350,17,130716,68825,21878,Yes,38.43560851710944,No,0,1,18,0,1,No,2,Medium
CUST_0785,31,Female,Urban,Self-Employed,1115972,6,112391,107491,104592,No,77.03458495309087,Yes,3,1,13,4,1,No,1,High
CUST_0786,19,Male,Urban,Self-Employed,1385256,16,93356,38305,73929,No,0.0,No,1,2,13,3,1,No,4,High
CUST_0787,28,Female,Rural,Self-Employed,941775,21,95168,102256,65427,No,34.4717441299729,No,0,0,27,2,5,No,5,Low
CUST_0788,56,Male,Semi-Urban,Salaried,636522,22,0,101418,30384,Yes,56.198268319323674,No,0,2,14,8,5,No,10,High
CUST_0789,55,Female,Urban,Salaried,900778,13,141140,95903,69278,No,56.43062029873359,No,2,0,18,2,2,No,5,Low
CUST_0790,51,Male,Urban,Self-Employed,619774,23,116773,69533,36912,Yes,78.81897576536907,No,2,1,20,1,3,Yes,2,High
CUST_0791,55,Male,Urban,Salaried,561500,6,179628,0,86666,Yes,74.95563483003218,Yes,3,0,16,1,3,No,3,High
CUST_0792,51,Female,Urban,Self-Employed,1089141,21,127481,50748,30723,No,37.861459367319405,Yes,0,0,11,2,2,Yes,4,Medium
CUST_0793,35,Male,Semi-Urban,Salaried,801332,24,106983,51222,52171,No,77.49678108826512,No,0,0,22,2,0,No,10,High
CUST_0794,47,Female,Urban,Salaried,1271783,2,50304,40652,41118,No,27.148956405563627,No,4,1,20,4,2,No,6,High
CUST_0795,32,Female,Urban,Student,695151,5,125772,73667,30311,No,68.27218456979594,No,3,0,13,6,2,No,6,High
CUST_0796,44,Female,Urban,Salaried,730588,19,179058,57431,73532,No,90.26306196052482,No,0,1,20,6,2,No,2,High
CUST_0797,51,Male,Rural,Student,651721,1,28532,45261,68386,No,75.37360267137423,No,2,0,26,8,2,No,2,High
CUST_0798,55,Male,Rural,Student,457935,16,126997,38235,85225,Yes,47.64425958810308,No,3,0,15,8,3,No,9,High
CUST_0799,50,Male,Urban,Self-Employed,1135048,11,138643,48534,10503,Yes,36.705530705696944,Yes,1,0,18,6,2,No,2,Medium
CUST_0800,41,Other,Semi-Urban,Self-Employed,1614999,11,62554,103644,81604,No,6.785217593517842,Yes,1,0,16,3,3,No,2,Medium
CUST_0801,32,Female,Urban,Salaried,716220,16,72971,50169,117636,No,52.763490947855104,No,2,0,25,6,1,No,3,Medium
CUST_0802,47,Female,Urban,Self-Employed,611826,9,138448,54551,43708,Yes,17.119569300727022,No,2,0,24,5,2,Yes,9,Low
CUST_0803,59,Female,Semi-Urban,Salaried,589136,2,29326,56299,102378,Yes,25.17163340965158,No,0,0,17,4,5,No,6,Low
CUST_0804,34,Female,Rural,Salaried,612093,19,147993,80169,48420,Yes,15.231354981583209,No,0,2,22,6,0,No,6,High
CUST_0805,22,Female,Rural,Self-Employed,1427424,17,48371,83687,20689,Yes,33.49019168358362,No,0,0,23,5,1,No,10,Low
CUST_0806,46,Male,Semi-Urban,Salaried,598531,12,205028,0,47359,No,44.300764637825445,No,2,0,22,3,3,No,5,Low
CUST_0807,21,Female,Urban,Salaried,645156,11,307026,100649,81205,Yes,51.840364529142626,No,1,0,15,4,1,No,7,Low
CUST_0808,27,Male,Semi-Urban,Salaried,415876,16,51139,113091,34045,No,29.987334114650917,No,0,0,17,3,2,Yes,4,Medium
CUST_0809,34,Female,Urban,Salaried,952777,3,162736,38494,39991,Yes,71.73209265987958,No,1,0,18,2,3,No,10,High
CUST_0810,27,Female,Semi-Urban,Self-Employed,826469,22,61860,40831,69838,Yes,39.794868550250854,No,2,0,13,8,1,No,10,Low
CUST_0811,34,Female,Urban,Salaried,451987,9,203276,56492,55076,Yes,25.30693916836202,Yes,0,0,17,4,2,No,3,Medium
CUST_0812,37,Male,Semi-Urban,Student,537509,10,18779,47319,69615,No,50.65730668108591,No,3,0,21,2,5,No,7,High
CUST_0813,41,Male,Urban,Self-Employed,1386526,5,158446,76717,60945,No,94.0888208385954,No,3,1,19,2,3,No,10,High
CUST_0814,22,Male,Urban,Self-Employed,861447,5,50160,11604,66990,No,53.379014163377946,No,4,0,16,3,1,No,1,High
CUST_0815,51,Male,Rural,Salaried,885589,8,103441,36462,44192,Yes,35.92860931565982,No,0,0,14,2,3,No,6,Low
CUST_0816,23,Male,Urban,Self-Employed,886978,14,37517,116175,60793,Yes,6.813466097032396,No,0,2,17,5,4,No,2,High
